2,2,1000000,0,8.021580
2,2,1000000,0,7.914333
2,2,1000000,0,7.983956
2,2,1000000,0,7.987487
2,2,1000000,0,8.015673
2,2,1000000,0,7.851620
2,2,1000000,0,7.966071
2,2,1000000,0,7.981295
2,2,1000000,0,7.981680
2,2,1000000,0,7.959638
2,2,1000000,4096,7.492641
2,2,1000000,4096,7.507734
2,2,1000000,4096,7.531608
2,2,1000000,4096,7.545543
2,2,1000000,4096,7.568419
2,2,1000000,4096,7.559679
2,2,1000000,4096,7.519183
2,2,1000000,4096,7.600504
2,2,1000000,4096,7.328572
2,2,1000000,4096,7.613118
2,100,1000000,0,8.758737
2,100,1000000,0,8.334642
2,100,1000000,0,8.342321
2,100,1000000,0,8.384986
2,100,1000000,0,8.385683
2,100,1000000,0,8.391720
2,100,1000000,0,8.354633
2,100,1000000,0,8.459498
2,100,1000000,0,8.392732
2,100,1000000,0,8.349671
2,100,1000000,4096,7.688082
2,100,1000000,4096,7.672886
2,100,1000000,4096,7.777379
2,100,1000000,4096,7.945557
2,100,1000000,4096,7.744448
2,100,1000000,4096,7.679757
2,100,1000000,4096,7.700178
2,100,1000000,4096,7.741966
2,100,1000000,4096,7.686651
2,100,1000000,4096,7.673607
4,2,1000000,0,12.334386
4,2,1000000,0,12.279369
4,2,1000000,0,12.234920
4,2,1000000,0,12.161048
4,2,1000000,0,12.291862
4,2,1000000,0,12.129726
4,2,1000000,0,12.846802
4,2,1000000,0,12.235033
4,2,1000000,0,12.327791
4,2,1000000,0,12.274917
4,2,1000000,4096,12.332857
4,2,1000000,4096,12.336166
4,2,1000000,4096,12.235204
4,2,1000000,4096,12.269754
4,2,1000000,4096,12.322178
4,2,1000000,4096,12.407971
4,2,1000000,4096,12.271161
4,2,1000000,4096,12.266234
4,2,1000000,4096,12.317436
4,2,1000000,4096,12.352962
4,100,1000000,0,13.765855
4,100,1000000,0,13.453246
4,100,1000000,0,13.624193
4,100,1000000,0,13.923066
4,100,1000000,0,13.606886
4,100,1000000,0,13.863771
4,100,1000000,0,13.726218
4,100,1000000,0,13.839067
4,100,1000000,0,13.804596
4,100,1000000,0,13.595937
4,100,1000000,4096,12.444066
4,100,1000000,4096,12.438536
4,100,1000000,4096,12.709395
4,100,1000000,4096,12.449768
4,100,1000000,4096,12.435736
4,100,1000000,4096,12.466323
4,100,1000000,4096,12.346717
4,100,1000000,4096,12.569620
4,100,1000000,4096,12.470132
4,100,1000000,4096,12.512956
8,2,1000000,0,15.416535
8,2,1000000,0,15.629020
8,2,1000000,0,15.529765
8,2,1000000,0,15.809691
8,2,1000000,0,15.220198
8,2,1000000,0,15.290837
8,2,1000000,0,15.444104
8,2,1000000,0,15.202280
8,2,1000000,0,15.604717
8,2,1000000,0,15.087377
8,2,1000000,4096,14.885100
8,2,1000000,4096,14.911901
8,2,1000000,4096,15.013717
8,2,1000000,4096,15.031126
8,2,1000000,4096,14.914022
8,2,1000000,4096,14.941975
8,2,1000000,4096,14.941213
8,2,1000000,4096,14.910294
8,2,1000000,4096,15.188091
8,2,1000000,4096,15.171747
8,100,1000000,0,18.149271
8,100,1000000,0,18.006842
8,100,1000000,0,17.945995
8,100,1000000,0,18.258331
8,100,1000000,0,17.970350
8,100,1000000,0,17.972707
8,100,1000000,0,18.382038
8,100,1000000,0,18.100424
8,100,1000000,0,18.204055
8,100,1000000,0,17.923804
8,100,1000000,4096,15.318145
8,100,1000000,4096,15.111509
8,100,1000000,4096,15.281860
8,100,1000000,4096,15.361851
8,100,1000000,4096,15.133052
8,100,1000000,4096,15.206045
8,100,1000000,4096,15.030070
8,100,1000000,4096,15.167101
8,100,1000000,4096,15.284186
8,100,1000000,4096,15.163360
16,2,1000000,0,22.247655
16,2,1000000,0,22.901561
16,2,1000000,0,22.541418
16,2,1000000,0,22.004846
16,2,1000000,0,22.445771
16,2,1000000,0,22.545261
16,2,1000000,0,22.670973
16,2,1000000,0,22.602642
16,2,1000000,0,22.349424
16,2,1000000,0,22.289429
16,2,1000000,4096,16.310972
16,2,1000000,4096,16.327134
16,2,1000000,4096,16.154096
16,2,1000000,4096,16.174870
16,2,1000000,4096,16.106506
16,2,1000000,4096,16.285004
16,2,1000000,4096,16.560232
16,2,1000000,4096,16.529923
16,2,1000000,4096,16.446204
16,2,1000000,4096,16.232968
16,100,1000000,0,23.260949
16,100,1000000,0,22.958554
16,100,1000000,0,23.111136
16,100,1000000,0,23.084766
16,100,1000000,0,23.148016
16,100,1000000,0,23.150763
16,100,1000000,0,23.187975
16,100,1000000,0,22.851838
16,100,1000000,0,22.898850
16,100,1000000,0,23.138730
16,100,1000000,4096,19.087545
16,100,1000000,4096,19.024747
16,100,1000000,4096,19.203865
16,100,1000000,4096,19.008510
16,100,1000000,4096,19.067426
16,100,1000000,4096,18.954100
16,100,1000000,4096,19.109139
16,100,1000000,4096,19.147296
16,100,1000000,4096,19.160230
16,100,1000000,4096,19.143246
32,2,1000000,0,20.910034
32,2,1000000,0,22.655989
32,2,1000000,0,21.252349
32,2,1000000,0,22.758063
32,2,1000000,0,21.621819
32,2,1000000,0,22.959994
32,2,1000000,0,23.020336
32,2,1000000,0,23.472770
32,2,1000000,0,21.741431
32,2,1000000,0,23.550082
32,2,1000000,4096,17.683113
32,2,1000000,4096,16.543447
32,2,1000000,4096,16.920466
32,2,1000000,4096,16.373786
32,2,1000000,4096,16.490540
32,2,1000000,4096,15.684030
32,2,1000000,4096,16.469034
32,2,1000000,4096,16.437421
32,2,1000000,4096,15.571161
32,2,1000000,4096,16.246133
32,100,1000000,0,24.538252
32,100,1000000,0,25.139075
32,100,1000000,0,23.674551
32,100,1000000,0,24.748288
32,100,1000000,0,25.454638
32,100,1000000,0,25.895478
32,100,1000000,0,26.536499
32,100,1000000,0,23.920624
32,100,1000000,0,25.574983
32,100,1000000,0,26.513494
32,100,1000000,4096,18.734907
32,100,1000000,4096,18.521136
32,100,1000000,4096,19.834736
32,100,1000000,4096,19.913871
32,100,1000000,4096,18.110456
32,100,1000000,4096,19.516548
32,100,1000000,4096,20.001075
32,100,1000000,4096,18.742449
32,100,1000000,4096,20.122241
32,100,1000000,4096,20.742716
64,2,1000000,0,22.519442
64,2,1000000,0,22.136763
64,2,1000000,0,24.778127
64,2,1000000,0,24.009878
64,2,1000000,0,23.341957
64,2,1000000,0,23.799484
64,2,1000000,0,22.596873
64,2,1000000,0,22.459063
64,2,1000000,0,23.675228
64,2,1000000,0,23.805788
64,2,1000000,4096,17.932845
64,2,1000000,4096,15.615833
64,2,1000000,4096,17.325318
64,2,1000000,4096,16.048830
64,2,1000000,4096,15.620161
64,2,1000000,4096,16.970411
64,2,1000000,4096,16.467052
64,2,1000000,4096,17.154930
64,2,1000000,4096,17.166054
64,2,1000000,4096,17.859093
64,100,1000000,0,28.112333
64,100,1000000,0,32.113450
64,100,1000000,0,32.414524
64,100,1000000,0,31.851125
64,100,1000000,0,31.318769
64,100,1000000,0,31.609069
64,100,1000000,0,31.353308
64,100,1000000,0,31.828237
64,100,1000000,0,32.083923
64,100,1000000,0,28.178958
64,100,1000000,4096,19.345120
64,100,1000000,4096,19.095326
64,100,1000000,4096,18.519195
64,100,1000000,4096,19.255406
64,100,1000000,4096,18.816042
64,100,1000000,4096,18.702138
64,100,1000000,4096,20.549934
64,100,1000000,4096,20.604015
64,100,1000000,4096,20.375995
64,100,1000000,4096,19.086746
